UID,SHS_Score,H_pct,E_pct,Length
A6LJF8,1.632,81.6,0.0,125
Q0VFD8,1.632,81.6,0.0,125
Q7SDU5,1.632,81.6,0.0,125
A4STL2,1.632,81.6,0.0,125
O23564,1.6319,81.59,0.0,527
Q8X5Z7,1.6317,81.58,0.0,543
P0AF43,1.6317,81.58,0.0,543
O43826,1.6317,81.59,0.0,429
A9KRD5,1.6316,81.58,0.0,190
Q12981,1.6316,81.58,0.0,228
Q0S2P8,1.6316,81.58,0.0,114
Q8RQL5,1.6316,81.58,0.0,228
P09809,1.6316,81.58,0.0,266
P72202,1.6316,81.58,0.0,152
Q4KC79,1.6316,81.58,0.0,114
C6DG20,1.6316,81.58,0.0,190
C4Z927,1.6316,81.58,0.0,114
A6VMU2,1.6316,81.58,0.0,114
Q4KDD4,1.6316,81.58,0.0,190
C6DE42,1.6314,81.57,0.0,407
Q31EL5,1.6314,81.57,0.0,255
O89116,1.6313,81.57,0.0,217
P02981,1.6313,81.57,0.0,396
Q4FPE7,1.6313,81.56,0.0,179
P29939,1.6312,81.56,0.0,141
P63024,1.6311,81.55,0.0,103
Q56347,1.6311,81.55,0.0,206
Q9CN97,1.6311,81.55,0.0,206
Q6N5N4,1.6311,81.55,0.0,103
C6BJN9,1.6311,81.55,0.0,103
Q8U230,1.6311,81.55,0.0,412
Q0P3K6,1.631,81.55,0.0,168
Q7TQB0,1.6309,81.54,0.0,298
P72109,1.6308,81.54,0.0,130
Q9HQ63,1.6308,81.54,0.0,130
P43500,1.6307,81.53,0.0,417
Q9C9M8,1.6307,81.54,0.0,482
D7A5Q8,1.6307,81.53,0.0,287
Q8X7I3,1.6306,81.53,0.0,471
P0AA51,1.6306,81.53,0.0,314
B7L9V0,1.6306,81.53,0.0,471
B6HYS2,1.6306,81.53,0.0,471
B7ME89,1.6306,81.53,0.0,471
B7NQA9,1.6306,81.53,0.0,471
Q0TG13,1.6306,81.53,0.0,471
C4ZSG5,1.6306,81.53,0.0,471
Q83QZ0,1.6306,81.53,0.0,471
B1LNW4,1.6306,81.53,0.0,471
B7UTB5,1.6306,81.53,0.0,471
B7M460,1.6306,81.53,0.0,471
B7LV41,1.6306,81.53,0.0,471
Q3Z0C7,1.6306,81.53,0.0,471
Q0T353,1.6306,81.53,0.0,471
Q323D8,1.6306,81.53,0.0,471
O29973,1.6304,81.52,0.0,276
C5A1J7,1.6304,81.52,0.0,276
Q66H60,1.6304,81.52,0.0,974
Q3IUS7,1.6303,81.51,0.0,119
Q9PLA1,1.6303,81.51,0.0,238
P37559,1.6303,81.52,0.0,211
Q5V069,1.6303,81.51,0.0,119
Q57K48,1.6303,81.52,0.0,211
O84826,1.6303,81.51,0.0,238
Q9WV78,1.6301,81.51,0.0,438
P18993,1.6301,81.51,0.0,146
P86391,1.6301,81.51,0.0,146
P02106,1.6301,81.51,0.0,146
Q0I7R0,1.6301,81.5,0.0,173
P09905,1.6301,81.51,0.0,146
P00312,1.6301,81.5,0.0,173
P0AFF3,1.63,81.5,0.0,400
A4GGB8,1.63,81.5,0.0,227
P63702,1.63,81.5,0.0,227
Q1IB51,1.63,81.5,0.0,400
O67122,1.6299,81.5,0.0,254
Q4G0S7,1.6299,81.5,0.0,254
Q6AKL2,1.6299,81.5,0.0,254
Q66GS9,1.6298,81.49,0.0,1140
Q1H1K6,1.6296,81.48,0.0,189
Q3SSM1,1.6296,81.48,0.0,108
P72509,1.6296,81.48,0.0,162
P03943,1.6296,81.48,0.0,162
Q9SZ74,1.6296,81.48,0.0,135
P48427,1.6296,81.48,0.0,108
Q52447,1.6296,81.48,0.0,162
Q2YYZ8,1.6296,81.48,0.0,108
P48428,1.6296,81.48,0.0,108
P80584,1.6296,81.48,0.0,108
Q6PEC1,1.6296,81.48,0.0,108
Q8K995,1.6296,81.48,0.0,189
Q65LE3,1.6296,81.48,0.0,270
P16282,1.6296,81.48,0.0,162
Q65MC6,1.6296,81.48,0.0,108
Q9K9A5,1.6296,81.48,0.0,108
Q2P2S3,1.6296,81.48,0.0,135
P35796,1.6296,81.48,0.0,162
Q2G3F4,1.6296,81.48,0.0,270
Q2W8K7,1.6296,81.48,0.0,108
P05730,1.6296,81.48,0.0,162
P39642,1.6294,81.47,0.0,394
Q329F4,1.6294,81.47,0.0,394
P40419,1.6294,81.47,0.0,286
P77307,1.6293,82.24,0.77,259
P57648,1.6293,81.46,0.0,410
P72973,1.6293,81.46,0.0,410
O34454,1.6293,81.46,0.0,205
A8GIT2,1.6293,81.46,0.0,205
Q56331,1.6293,81.47,0.0,259
Q88FY6,1.6293,81.46,0.0,437
P74369,1.6293,81.47,0.0,259
Q5UQA1,1.6292,81.46,0.0,356
Q2W025,1.6292,81.46,0.0,178
P02982,1.6291,81.45,0.0,399
A8YUY6,1.6291,81.46,0.0,151
B1J9Y3,1.6291,81.45,0.0,399
Q5FKJ8,1.6291,81.46,0.0,151
A0A194XK05,1.629,81.45,0.0,124
A0A023PYH5,1.629,81.45,0.0,124
B1KG50,1.629,81.45,0.0,124
D3ZH22,1.629,81.45,0.0,221
C0HJZ2,1.629,81.45,0.0,124
B3DU18,1.6289,81.44,0.0,194
Q2RFW3,1.6289,81.44,0.0,194
P23054,1.6288,81.44,0.0,458
I3M072,1.6288,81.44,0.0,264
Q5R7R1,1.6287,81.43,0.0,237
A1JPE9,1.6287,81.44,0.0,404
P55061,1.6287,81.43,0.0,237
Q9D2C7,1.6287,81.43,0.0,237
Q66RM2,1.6287,81.43,0.0,237
O07543,1.6286,83.29,1.86,377
Q9S3K0,1.6285,81.42,0.0,393
P93051,1.6285,81.43,0.0,463
Q5PLW2,1.6285,81.42,0.0,393
Q5BH14,1.6285,81.43,0.0,463
Q8NWQ5,1.6285,81.43,0.0,463
Q6G9C6,1.6285,81.43,0.0,463
Q8Z1Z8,1.6285,81.42,0.0,393
B4TY33,1.6285,81.42,0.0,393
A9MT38,1.6285,81.42,0.0,393
Q8BHZ0,1.6285,81.42,0.0,323
Q57J00,1.6285,81.42,0.0,393
P39141,1.6285,81.42,0.0,393
A1L3G4,1.6284,81.42,0.0,296
Q8RII2,1.6284,81.42,0.0,183
Q23444,1.6284,81.42,0.0,522
A8FTV8,1.6284,81.42,0.0,183
P27844,1.6284,81.42,0.0,296
Q6C3V4,1.6283,81.42,0.0,452
Q0T8J4,1.6283,81.41,0.0,382
A7ZJW9,1.6283,81.41,0.0,382
P24326,1.6282,81.41,0.0,425
P15605,1.6282,81.41,0.0,156
A8AP55,1.6281,81.41,0.0,398
A9MRL9,1.6281,81.41,0.0,398
Q03477,1.6281,81.4,0.0,285
P05731,1.6279,81.4,0.0,172
P72508,1.6279,81.4,0.0,172
Q929T6,1.6279,81.4,0.0,129
A1BJH0,1.6279,81.4,0.0,129
P96664,1.6279,81.4,0.0,430
P08214,1.6279,81.4,0.0,172
Q22616,1.6279,81.4,0.0,129
Q93LK8,1.6278,81.39,0.0,360
B6VMU9,1.6278,82.41,1.02,489
B0LJC9,1.6278,81.39,0.0,403
A6L8E9,1.6277,81.38,0.0,188
P55571,1.6277,81.38,0.0,419
P02083,1.6276,81.38,0.0,145
Q9ZH29,1.6276,81.38,0.0,145
P02081,1.6276,81.38,0.0,145
P02082,1.6276,81.38,0.0,145
P02070,1.6276,81.38,0.0,145
P67819,1.6276,81.38,0.0,145
O34436,1.6276,81.38,0.0,333
P04245,1.6276,81.38,0.0,145
P04346,1.6276,81.38,0.0,145
P21380,1.6276,81.38,0.0,145
Q2NWR3,1.6276,81.38,0.0,145
Q927U4,1.6276,81.38,0.0,145
P02072,1.6276,81.38,0.0,145
Q68W71,1.6275,81.37,0.0,408
Q92GV3,1.6275,81.37,0.0,408
Q6G398,1.6275,81.37,0.0,102
C6ADP9,1.6275,81.37,0.0,102
Q9Z2P8,1.6275,81.37,0.0,102
A9IUM6,1.6275,81.37,0.0,102
Q6FZY1,1.6275,81.37,0.0,102
Q7NP97,1.6275,81.37,0.0,102
A0RMD8,1.6275,81.37,0.0,102
Q21YB7,1.6275,81.37,0.0,102
B8EIM7,1.6275,81.37,0.0,102
C5CT10,1.6275,81.37,0.0,102
P73009,1.6274,81.37,0.0,263
E9Q9F7,1.6274,81.37,0.0,977
P28555,1.6273,81.37,0.0,161
O68966,1.6273,81.37,0.0,161
P20292,1.6273,81.37,0.0,161
P51261,1.6273,81.37,0.0,161
P28556,1.6273,81.37,0.0,161
P50515,1.6273,81.37,0.0,161
P00319,1.6273,81.37,0.0,161
P31413,1.6273,81.37,0.0,161
P16570,1.6273,81.37,0.0,161
P00314,1.6273,81.37,0.0,161
P06112,1.6273,81.37,0.0,161
P80555,1.6273,81.37,0.0,161
P0C566,1.6272,81.36,0.0,397
B5XUP3,1.6272,81.36,0.0,397
A7MR37,1.6272,81.36,0.0,397
B7LRC4,1.6272,81.36,0.0,397
A6TDH1,1.6272,81.36,0.0,397
B5QU11,1.6272,81.36,0.0,397
Q5PC58,1.6272,81.36,0.0,397
A9MWE8,1.6272,81.36,0.0,397
A4WE10,1.6272,81.36,0.0,397
Q631P3,1.6271,81.36,0.0,118
P29948,1.6271,81.36,0.0,177
O75348,1.6271,81.36,0.0,118
Q6HBI2,1.6271,81.36,0.0,118
P08271,1.6271,81.36,0.0,118
P79251,1.6271,81.36,0.0,118
P11393,1.6271,81.36,0.0,177
Q9CR51,1.6271,81.36,0.0,118
Q81XC0,1.6271,81.36,0.0,118
Q815R5,1.6271,81.36,0.0,118
A0R5K5,1.627,81.35,0.0,504
Q3SWA8,1.6269,81.34,0.0,268
Q07UC1,1.6269,81.34,0.0,268
O34883,1.6269,81.34,0.0,134
A4G1Y9,1.6268,81.34,0.0,284
P32369,1.6268,81.34,0.0,477
O51808,1.6267,81.33,0.0,150
P0DN38,1.6266,81.33,0.0,316
B4TI40,1.6265,81.32,0.0,257
Q96IK0,1.6265,81.32,0.0,257
Q5RFN8,1.6265,81.32,0.0,257
P65411,1.6265,81.32,0.0,257
B7N0I9,1.6265,81.32,0.0,257
D6YXE8,1.6264,81.32,0.0,273
Q09835,1.6264,81.32,0.0,182
P0DPS5,1.6264,81.32,0.0,273
O32521,1.6264,81.32,0.0,182
Q6UXH0,1.6263,81.31,0.0,198
B7MWZ0,1.6263,81.32,0.0,471
P94577,1.6263,81.31,0.0,396
A7ZNQ0,1.6263,81.32,0.0,471
A1ACT2,1.6263,81.32,0.0,471
A8AEE4,1.6263,81.32,0.0,471
P44615,1.6262,81.31,0.0,412
P26171,1.6262,81.31,0.0,428
Q67PE4,1.6262,81.31,0.0,107
Q29218,1.6262,81.31,0.0,107
A3M5Z2,1.6262,81.31,0.0,107
Q53P54,1.6262,81.31,0.0,428
A4ZUE1,1.6262,81.31,0.0,107
P75683,1.6261,81.3,0.0,460
Q06142,1.626,81.3,0.0,861
Q5JF03,1.626,81.3,0.0,123
Q9V0X2,1.626,81.3,0.0,123
O06493,1.626,81.3,0.0,492
A8AAZ9,1.626,81.3,0.0,123
Q83BD3,1.6259,81.29,0.0,278
Q9ULJ1,1.6258,81.29,0.0,636
Q7VA61,1.6257,81.29,0.0,171
Q7A4V2,1.6257,81.82,0.53,374
A6VQU4,1.6257,81.28,0.0,187
Q2SIP7,1.6256,81.28,0.0,203
O67701,1.6256,81.28,0.0,219
Q8INZ2,1.6256,81.28,0.0,390
P44610,1.6256,81.28,0.0,438
Q1PFG9,1.6255,81.27,0.0,502
Q9XBG0,1.6255,81.28,0.0,235
O34931,1.6255,81.28,0.0,235
Q8XLK5,1.6255,81.27,0.0,251
Q9NYW4,1.6254,81.27,0.0,299
P59542,1.6254,81.94,0.67,299
Q645Z9,1.6254,81.94,0.67,299
Q646D5,1.6254,81.27,0.0,299
Q646A4,1.6254,81.27,0.0,299
A0A6P6DKR7,1.6254,81.27,0.0,299
Q5Y4Z5,1.6254,81.94,0.67,299
Q646E6,1.6254,81.27,0.0,299
F4IK01,1.6254,81.27,0.0,299
P0DUY4,1.6254,81.27,0.0,299
P0AE17,1.6253,81.26,0.0,491
O84697,1.625,81.25,0.0,224
P00315,1.625,81.25,0.0,160
A4VVT7,1.625,81.25,0.0,112
A6Q4S3,1.625,81.25,0.0,128
A9IU75,1.625,81.25,0.0,128
P35011,1.625,81.25,0.0,176
O31833,1.625,81.25,0.0,160
P54486,1.625,81.25,0.0,160
Q7N475,1.625,81.25,0.0,256
P0AER7,1.625,81.25,0.0,224
Q2FPH2,1.625,81.25,0.0,192
Q16AM6,1.625,81.25,0.0,176
Q2P4S8,1.625,81.25,0.0,112
O26024,1.6248,81.24,0.0,533
Q9UYV6,1.6247,81.23,0.0,405
Q00547,1.6247,81.23,0.0,794
P55647,1.6247,81.23,0.0,405
Q645U8,1.6246,81.23,0.0,309
P37485,1.6246,81.23,0.0,309
Q9LVD9,1.6245,81.23,0.0,506
A0ZZ47,1.6245,81.22,0.0,229
Q9A1B9,1.6245,81.22,0.0,229
Q70XZ1,1.6245,81.22,0.0,229
Q2L922,1.6245,81.22,0.0,229
Q5JDN5,1.6245,81.23,0.0,277
Q9CBS6,1.6245,81.22,0.0,245
Q57685,1.6245,81.23,0.0,277
O27479,1.6243,81.22,0.0,181
Q9KRE2,1.6243,81.22,0.0,181
A5F7I4,1.6243,81.22,0.0,181
Q7YWV6,1.6243,81.22,0.0,181
A3QF78,1.6243,81.22,0.0,181
A1S7I6,1.6243,81.22,0.0,181
Q66KE8,1.6243,81.22,0.0,559
Q8RFZ3,1.6243,81.21,0.0,346
P40730,1.6243,81.22,0.0,543
Q2YY45,1.6242,81.21,0.0,463
C0Z7G8,1.6242,81.21,0.0,149
A7X2C6,1.6242,81.21,0.0,463
Q5HFY7,1.6242,81.21,0.0,463
Q6GGX2,1.6242,81.21,0.0,463
Q2FH03,1.6242,81.21,0.0,463
Q6CT28,1.6242,81.21,0.0,165
P0C646,1.6242,81.21,0.0,298
P64552,1.6242,81.21,0.0,149
P23529,1.6242,81.21,0.0,298
Q5HQJ2,1.6241,81.2,0.0,133
P75035,1.6241,81.2,0.0,133
A3PCQ0,1.6241,81.2,0.0,266
F7HUS6,1.6241,81.2,0.0,266
Q72Y02,1.6241,81.2,0.0,133
Q8A294,1.624,81.47,0.27,734
Q5HND0,1.6239,81.2,0.0,117
Q6GFR9,1.6239,81.2,0.0,117
P61383,1.6239,81.2,0.0,117
Q2FXE5,1.6239,81.2,0.0,117
Q6G8E7,1.6239,81.2,0.0,117
Q5HEZ2,1.6239,81.2,0.0,117
Q63ZG0,1.6239,81.19,0.0,335
B0K9W9,1.6239,81.2,0.0,117
O57953,1.6238,81.19,0.0,202
B3PFQ6,1.6238,81.19,0.0,202
Q5X1B7,1.6238,81.19,0.0,101
A4ITI0,1.6238,81.19,0.0,101
Q21JR8,1.6238,81.19,0.0,202
Q15YQ2,1.6238,81.19,0.0,202
A1SSY7,1.6238,81.19,0.0,202
Q6DGZ3,1.6238,81.19,0.0,202
P19742,1.6238,81.19,0.0,101
Q12QK2,1.6238,81.19,0.0,202
A8KB59,1.6238,81.19,0.0,202
C5BII5,1.6238,81.19,0.0,202
Q00244,1.6238,81.19,0.0,101
Q2S2L3,1.6238,81.19,0.0,101
Q5KUK3,1.6238,81.19,0.0,101
P45268,1.6238,81.19,0.0,420
A1U1Y9,1.6238,81.19,0.0,202
P80703,1.6237,81.18,0.0,186
P96668,1.6237,81.18,0.0,287
Q8MIT6,1.6236,81.18,0.0,441
Q37679,1.6235,81.18,0.0,255
P63342,1.6235,81.17,0.0,409
A6UWS5,1.6235,81.18,0.0,255
O19896,1.6235,81.18,0.0,170
B5F8I5,1.6234,81.17,0.0,393
I3R9Z2,1.6234,81.17,0.0,154
Q2HJI3,1.6232,81.16,0.0,138
B0BN94,1.6232,81.16,0.0,138
Q754Q7,1.6232,81.16,0.0,552
Q39IU8,1.6232,81.16,0.0,276
Q0BHM0,1.6232,81.16,0.0,276
Q44116,1.6232,81.16,0.0,207
B2FNG8,1.623,81.15,0.0,191
A6ZMC4,1.623,81.15,0.0,504
B4SNQ6,1.623,81.15,0.0,191
Q2RL34,1.623,81.15,0.0,122
P0AAD4,1.6228,81.14,0.0,403
P43768,1.6228,81.14,0.0,228
Q6QD59,1.6228,81.14,0.0,228
Q8VHI8,1.6228,81.14,0.0,228
Q05367,1.6226,81.13,0.0,159
Q9KVF1,1.6225,81.13,0.0,302
P9WPD9,1.6224,81.12,0.0,429
P9WPD8,1.6224,81.12,0.0,429
B9DMY6,1.6223,82.45,1.33,376
Q17QT7,1.6223,81.11,0.0,323
O05087,1.6222,81.11,0.0,397
B2V6N8,1.6222,81.11,0.0,180
Q9VD74,1.6222,81.11,0.0,397
A4ITJ3,1.6222,81.11,0.0,180
P37169,1.6221,81.11,0.0,524
B7NCB3,1.6221,81.1,0.0,471
O34878,1.6221,81.11,0.0,217
Q646F3,1.6221,81.43,0.33,307
O94327,1.622,81.1,0.0,164
O32064,1.622,83.46,2.36,127
Q0T6N5,1.622,81.1,0.0,127
B7NLY4,1.622,81.1,0.0,127
B7N9N0,1.622,81.1,0.0,127
B1IYI2,1.622,81.1,0.0,127
C4ZWB3,1.622,81.1,0.0,127
A7ZJ12,1.622,81.1,0.0,127
P29947,1.622,81.1,0.0,164
B7MRR2,1.622,81.1,0.0,127
A5IL48,1.622,81.1,0.0,127
P11392,1.622,81.1,0.0,164
Q7SZ78,1.6219,81.09,0.0,201
Q6AYX5,1.6218,81.09,0.0,825
Q4J8K2,1.6218,81.09,0.0,275
P35894,1.6216,81.08,0.0,185
P59988,1.6216,81.08,0.0,111
O05219,1.6216,81.08,0.0,111
A6LVG3,1.6216,81.08,0.0,111
Q0WJC2,1.6216,81.08,0.0,148
O28476,1.6216,81.08,0.0,333
Q8PI34,1.6216,81.08,0.0,111
Q3BQN4,1.6216,81.08,0.0,111
Q8TIQ3,1.6216,81.08,0.0,111
Q50047,1.6216,81.08,0.0,222
Q5YTG0,1.6216,81.08,0.0,111
O35152,1.6216,81.08,0.0,111
P60949,1.6216,81.08,0.0,296
B7UFS0,1.6216,81.08,0.0,111
O51798,1.6215,81.07,0.0,428
P0DMM0,1.6215,81.07,0.0,317
Q8GFA2,1.6214,82.1,1.03,486
P70775,1.6214,81.07,0.0,206
Q9ZF37,1.6214,81.07,0.0,280
P81003,1.6214,81.07,0.0,243
O68967,1.6213,81.07,0.0,169
Q9V6H2,1.6213,81.07,0.0,375
Q9X4A5,1.6213,81.07,0.0,507
P45290,1.6213,81.07,0.0,338
Q9FNC1,1.6212,81.06,0.0,491
P87287,1.6212,81.06,0.0,132
A0L190,1.6212,81.06,0.0,396
B1ZQR7,1.6212,81.06,0.0,132
Q8EA87,1.6212,81.06,0.0,396
Q464W5,1.6212,81.06,0.0,132
Q9STY0,1.6211,81.06,0.0,227
Q30X24,1.6211,81.05,0.0,190
B1WSD1,1.6211,82.25,1.2,417
Q7WFU2,1.6211,81.06,0.0,322
Q31DM4,1.6211,81.05,0.0,285
P02920,1.6211,81.06,0.0,417
Q9ZJC8,1.621,81.05,0.0,533
Q74JJ0,1.621,81.05,0.0,343
Q81BL7,1.6209,81.05,0.0,153
Q8XD10,1.6209,81.04,0.0,211
P11667,1.6209,81.04,0.0,211
Q8FE55,1.6209,81.04,0.0,211
P30354,1.6209,81.05,0.0,153
Q38WU8,1.6209,81.05,0.0,153
B4T5G7,1.6209,81.04,0.0,211
C0PY41,1.6209,81.04,0.0,211
Q5PJI9,1.6209,81.04,0.0,211
B5F5J1,1.6209,81.04,0.0,211
B5QXJ3,1.6209,81.04,0.0,211
B4TV35,1.6209,81.04,0.0,211
A9N3Q1,1.6209,81.04,0.0,211
Q91F84,1.6207,81.03,0.0,116
Q5KWE9,1.6207,81.03,0.0,116
Q9KR66,1.6206,81.03,0.0,427
Q7LXU6,1.6205,81.03,0.0,195
P56874,1.6205,81.03,0.0,195
Q4FZC9,1.6205,81.03,0.0,975
P81327,1.6204,81.02,0.0,137
Q92DI5,1.6204,81.02,0.0,137
P0AA79,1.6204,81.02,0.0,432
Q2RTE2,1.6204,81.02,0.0,274
Q9KFL5,1.6204,81.02,0.0,274
P55062,1.6203,81.01,0.0,237
A6QI28,1.6203,81.55,0.53,374
Q55147,1.6203,81.01,0.0,395
Q8XWS4,1.6202,81.01,0.0,258
A4VWI6,1.6202,81.01,0.0,574
B7MRM9,1.6202,81.01,0.0,416
A7ZIX5,1.6202,81.01,0.0,416
A4W2T8,1.6202,81.01,0.0,574
B7NLV2,1.6202,81.01,0.0,416
Q8X534,1.6202,81.01,0.0,416
B2TTF0,1.6202,81.01,0.0,416
C4ZV37,1.6202,81.01,0.0,416
Q32IX8,1.6202,81.01,0.0,416
Q324V2,1.6202,81.01,0.0,416
B4UJU5,1.6201,81.01,0.0,179
O34573,1.6201,81.01,0.0,358
Q2IHP6,1.6201,81.01,0.0,179
B4EZ50,1.62,81.0,0.0,100
B3E9V9,1.62,81.0,0.0,100
A9B6Y3,1.62,81.0,0.0,100
A6TBW5,1.62,81.0,0.0,100
Q6GJ42,1.62,81.0,0.0,100
A8GH07,1.62,81.0,0.0,100
B2TW60,1.62,81.0,0.0,100
Q7MA40,1.62,81.0,0.0,100
B2V983,1.62,81.0,0.0,100
Q3YZT1,1.62,81.0,0.0,100
B3PY50,1.62,81.0,0.0,100
Q2K3V1,1.62,81.0,0.0,100
Q2NSK8,1.62,81.0,0.0,100
C6E8M5,1.62,81.0,0.0,100
B5EFF3,1.62,81.0,0.0,100
A7NPD9,1.62,81.0,0.0,100
A6UFL3,1.62,81.0,0.0,100
O28985,1.62,81.0,0.0,100
Q5HRA7,1.62,81.0,0.0,100
B5EZK0,1.62,81.0,0.0,100
C3MEY7,1.62,81.0,0.0,100
Q9EV71,1.62,81.0,0.0,100
P06260,1.62,81.0,0.0,100
Q8K9X8,1.62,81.0,0.0,100
A7GW60,1.62,81.0,0.0,100
Q89AT7,1.62,81.0,0.0,100
A8Z6E7,1.62,81.0,0.0,100
B2VIN4,1.62,81.0,0.0,100
Q057W6,1.62,81.0,0.0,100
Q7VRW1,1.62,81.0,0.0,100
A7MPB7,1.62,81.0,0.0,100
B5RDY5,1.62,81.0,0.0,400
B4TGR4,1.62,81.0,0.0,400
A4WCQ8,1.62,81.0,0.0,100
C1D0I1,1.62,81.0,0.0,100
A7WZ82,1.62,81.0,0.0,100
Q1IZW3,1.62,81.0,0.0,100
A1JLI8,1.62,81.0,0.0,100
B5QWU1,1.62,81.0,0.0,400
Q49VH4,1.62,81.0,0.0,100
Q4L448,1.62,81.0,0.0,100
Q93HU4,1.62,81.0,0.0,521
B5F4V3,1.62,81.0,0.0,400
Q7N2J6,1.62,81.0,0.0,100
Q6D2S6,1.62,81.0,0.0,100
C6C9P6,1.62,81.0,0.0,100
B4T502,1.62,81.0,0.0,400
A8ADW0,1.62,81.0,0.0,100
A9N3H7,1.62,81.0,0.0,400
B4TUM8,1.62,81.0,0.0,400
Q8Z407,1.62,81.0,0.0,400
C5B8H7,1.62,81.0,0.0,100
A7FGR3,1.62,81.0,0.0,100
C6CEF6,1.62,81.0,0.0,100
B8J1D0,1.62,81.0,0.0,100
Q492I5,1.62,81.0,0.0,100
P59363,1.62,81.0,0.0,200
P03914,1.6199,81.0,0.0,221
Q9LVP9,1.6199,81.0,0.0,221
P65719,1.6199,81.0,0.0,221
O31814,1.6198,80.99,0.0,121
Q4L7C3,1.6198,80.99,0.0,121
P0C5U2,1.6198,80.99,0.0,121
A0A1B7YCX1,1.6198,80.99,0.0,242
Q9S5X0,1.6198,81.13,0.14,726
P0C5U3,1.6198,80.99,0.0,121
Q3YPZ0,1.6198,80.99,0.0,121
P0C5U1,1.6198,80.99,0.0,121
Q20P38,1.6198,80.99,0.0,121
O59098,1.6198,80.99,0.0,121
A1XJK0,1.6197,80.99,0.0,142
P80285,1.6196,80.98,0.0,184
A1B616,1.6196,80.98,0.0,184
Q54GD8,1.6196,80.98,0.0,184
P57839,1.6196,80.98,0.0,184
P11390,1.6196,80.98,0.0,163
Q9W0S8,1.6196,80.98,0.0,163
P00307,1.6196,80.98,0.0,163
Q6BSB9,1.6196,80.98,0.0,163
Q9K4D7,1.6196,80.98,0.0,184
Q3ZBK5,1.6196,80.98,0.0,184
P07121,1.6196,80.98,0.0,163
B1JNR4,1.6195,80.98,0.0,205
A7FF08,1.6195,80.98,0.0,205
A1JPP8,1.6195,80.98,0.0,205
Q8X625,1.6195,80.98,0.0,389
P77389,1.6195,80.98,0.0,389
Q2J2D8,1.6194,80.97,0.0,268
Q21C73,1.6194,80.97,0.0,268
P60940,1.6194,80.97,0.0,268
Q89WH1,1.6194,80.97,0.0,268
O03700,1.619,80.95,0.0,231
Q9ZUT3,1.619,81.68,0.73,273
O03701,1.619,80.95,0.0,231
P59334,1.619,81.15,0.2,504
Q9A4T3,1.619,80.95,0.0,210
Q0T8F4,1.619,81.15,0.2,504
Q9D3P8,1.619,80.95,0.0,147
O29397,1.619,80.95,0.0,126
P72604,1.619,80.95,0.0,210
P92623,1.619,80.95,0.0,231
B6EGU9,1.619,80.95,0.0,126
Q8XDQ5,1.619,80.95,0.0,105
O69279,1.619,80.95,0.0,105
Q8FAL8,1.619,80.95,0.0,105
B2UXE0,1.619,80.95,0.0,252
P13326,1.619,80.95,0.0,105
Q45XH6,1.619,80.95,0.0,147
P56285,1.619,80.95,0.0,147
Q45XI5,1.619,80.95,0.0,147
Q45XI4,1.619,80.95,0.0,147
O66624,1.619,80.95,0.0,378
Q8KAQ4,1.619,80.95,0.0,126
Q7W9D1,1.619,80.95,0.0,126
P84611,1.619,80.95,0.0,147
P29626,1.619,80.95,0.0,147
B4EY98,1.6189,82.38,1.43,488
A3KNK1,1.6188,80.94,0.0,341
B5F683,1.6187,80.93,0.0,257
Q5PMU9,1.6187,80.93,0.0,257
A7ZRS2,1.6187,80.93,0.0,257
Q32BU5,1.6187,80.93,0.0,257
D5RAW5,1.6187,80.94,0.0,299
Q645T6,1.6187,81.61,0.67,299
A3MXH2,1.6187,80.94,0.0,278
O16259,1.6187,80.94,0.0,320
Q646E4,1.6187,81.61,0.67,299
Q645U0,1.6187,80.94,0.0,299
P59544,1.6187,81.61,0.67,299
G5CBM7,1.6187,80.94,0.0,299
Q646A1,1.6187,81.61,0.67,299
B7LQB7,1.6187,80.93,0.0,257
B7UIV3,1.6187,80.93,0.0,257
Q0T0L8,1.6187,80.93,0.0,257
A9MPX1,1.6187,80.93,0.0,257
B7NJQ3,1.6187,80.93,0.0,257
O31695,1.6186,80.93,0.0,430
P44659,1.6186,80.93,0.0,215
P45598,1.6186,80.93,0.0,472
Q9YBS3,1.6186,80.93,0.0,194
P0AE25,1.6186,80.93,0.0,472
Q0K843,1.6186,80.93,0.0,430
Q5N4S8,1.6185,80.92,0.0,173
P37489,1.6184,80.92,0.0,435
O34864,1.6184,80.92,0.0,414
A5ULR8,1.6184,80.92,0.0,283
Q58026,1.6184,80.92,0.0,435
M1VJS5,1.6183,80.91,0.0,241
Q1J3F4,1.6183,80.92,0.0,131
B1KWP0,1.6182,80.91,0.0,110
Q48LG7,1.6182,80.91,0.0,110
B1II81,1.6182,80.91,0.0,110
B2HEY1,1.6182,80.91,0.0,110
C3L0E8,1.6182,80.91,0.0,110
Q9X2N9,1.6182,80.91,0.0,110
C5D8T9,1.6182,80.91,0.0,110
Q4K8K4,1.6182,80.91,0.0,110
Q3K8R2,1.6182,80.91,0.0,110
Q4ZPY9,1.6182,80.91,0.0,110
A7GG38,1.6182,80.91,0.0,110
P37104,1.6182,80.91,0.0,110
Q886F1,1.6182,80.91,0.0,110
A4XRP6,1.6182,80.91,0.0,110
P64784,1.6181,80.91,0.0,419
O07881,1.6181,80.9,0.0,288
Q6P643,1.6181,80.9,0.0,199
Q6D2A9,1.618,80.9,0.0,466
